,Year,Month,Monthly,Monthly,Annual,Annual,Five-year,Five-year,Ten-year,Ten-year,Twenty-year,Twenty-year
,,,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty,Anomaly,Uncertainty
273,1772,10,0.192,1.868,-0.548,1.165,-0.567,0.825,-0.857,0.772,-0.766,0.665
274,1772,11,2.159,3.871,-0.236,1.145,-0.555,0.819,-0.882,0.758,-0.771,0.662
275,1772,12,2.485,3.517,-0.197,1.146,-0.547,0.805,-0.867,0.747,-0.769,0.653
276,1773,1,-3.28,2.669,-0.202,1.112,-0.498,0.809,-0.822,0.743,-0.77,0.645
277,1773,2,-2.125,2.977,-0.239,0.973,-0.454,0.809,-0.776,0.748,-0.751,0.642
278,1773,3,-1.362,2.034,-0.063,0.961,-0.456,0.794,-0.762,0.755,-0.737,0.638
279,1773,4,1.033,2.203,-0.059,0.911,-0.436,0.799,-0.738,0.752,-0.73,0.636
280,1773,5,1.479,1.19,-0.426,0.999,-0.403,0.792,-0.723,0.761,-0.719,0.634
281,1773,6,-1.087,1.142,-0.446,0.947,-0.457,0.802,-0.731,0.76,-0.704,0.63
282,1773,7,-0.184,1.185,-0.455,0.863,-0.557,0.805,-0.726,0.758,-0.715,0.623
283,1773,8,-0.447,1.234,-0.209,1.008,-0.465,0.791,-0.73,0.75,-0.71,0.618
284,1773,9,0.392,1.42,-0.128,1.061,-0.434,0.775,-0.712,0.744,-0.713,0.616
285,1773,10,0.236,1.494,-0.088,0.903,-0.418,0.764,-0.715,0.733,-0.706,0.608
286,1773,11,-2.24,4.016,0.243,1.253,-0.42,0.776,-0.725,0.727,-0.711,0.607
287,1773,12,2.249,3.145,0.461,1.483,-0.415,0.77,-0.736,0.726,-0.709,0.603
288,1774,1,-3.388,4.121,0.618,1.847,-0.417,0.776,-0.75,0.724,-0.698,0.61
289,1774,2,0.82,4.458,0.66,1.873,-0.408,0.771,-0.73,0.716,-0.715,0.602
290,1774,3,-0.385,2.17,0.516,1.91,-0.428,0.768,-0.717,0.717,-0.715,0.6
291,1774,4,1.516,3.151,0.432,1.678,-0.472,0.765,-0.718,0.721,-0.71,0.594
292,1774,5,5.449,2.221,0.371,1.862,-0.463,0.75,-0.714,0.731,-0.711,0.593
293,1774,6,1.529,6.109,-0.082,1.526,-0.434,0.74,-0.74,0.736,-0.702,0.59
294,1774,7,1.697,6.011,0.3,1.506,-0.366,0.743,-0.75,0.74,-0.693,0.592
295,1774,8,0.052,1.987,0.423,1.277,-0.311,0.806,-0.751,0.745,-0.681,0.592
296,1774,9,-1.327,1.648,0.57,1.309,-0.277,0.78,-0.744,0.744,-0.681,0.582
297,1774,10,-0.777,3.618,0.313,1.487,-0.328,0.752,-0.712,0.745,-0.691,0.578
298,1774,11,-2.967,2.608,-0.229,1.221,-0.305,0.771,-0.687,0.744,-0.693,0.58
299,1774,12,-3.195,3.731,-0.505,1.027,-0.31,0.785,-0.662,0.755,-0.701,0.578
300,1775,1,1.204,4.068,-0.67,1.077,-0.347,0.785,-0.659,0.754,-0.707,0.562
301,1775,2,2.289,2.478,-0.657,1.195,-0.374,0.752,-0.654,0.734,-0.712,0.557
302,1775,3,1.378,1.95,-0.641,1.306,-0.366,0.753,-0.621,0.733,-0.733,0.553
303,1775,4,-1.565,2.003,-0.486,1.078,-0.416,0.726,-0.597,0.733,-0.741,0.552
304,1775,5,-1.053,2.955,-0.066,0.832,-0.465,0.698,-0.558,0.732,-0.741,0.552
305,1775,6,-1.786,2.4,0.03,0.79,-0.512,0.691,-0.537,0.723,-0.723,0.552
306,1775,7,-0.277,1.335,-0.379,1.215,-0.455,0.702,-0.502,0.72,-0.718,0.549
307,1775,8,0.206,2.695,-0.509,1.104,-0.39,0.693,-0.493,0.715,-0.712,0.548
308,1775,9,-1.14,2.337,-0.777,1.212,-0.401,0.699,-0.509,0.702,-0.713,0.546
309,1775,10,1.089,1.672,-0.803,1.198,-0.397,0.708,-0.503,0.699,-0.713,0.541
310,1775,11,2.07,1.778,-0.877,1.168,-0.439,0.727,-0.502,0.704,-0.712,0.539
311,1775,12,-2.046,2.266,-0.714,1.019,-0.464,0.738,-0.524,0.712,-0.717,0.538
312,1776,1,-3.707,2.591,-0.771,1.062,-0.46,0.74,-0.544,0.706,-0.713,0.541
313,1776,2,0.739,3.845,-0.744,0.994,-0.482,0.736,-0.51,0.699,-0.721,0.543
314,1776,3,-1.843,2.374,-0.81,0.973,-0.476,0.725,-0.484,0.688,-0.718,0.541
315,1776,4,-1.879,1.831,-1.038,1.089,-0.509,0.726,-0.472,0.675,-0.715,0.54
316,1776,5,-1.934,2.393,-1.282,1.466,-0.512,0.726,-0.459,0.675,-0.713,0.539
317,1776,6,0.161,1.192,-1.042,1.296,-0.58,0.74,-0.472,0.68,-0.71,0.541
318,1776,7,-0.962,1.948,-0.492,0.988,-0.555,0.757,-0.466,0.688,-0.699,0.543
319,1776,8,0.531,1.977,-0.476,1.019,-0.552,0.779,-0.462,0.676,-0.694,0.543
320,1776,9,-1.93,1.821,-0.415,1.033,-0.539,0.803,-0.47,0.665,-0.691,0.543
321,1776,10,-1.642,2.491,-0.516,1.006,-0.56,0.811,-0.483,0.656,-0.69,0.538
322,1776,11,-0.855,2.268,-0.428,1.12,-0.623,0.864,-0.458,0.641,-0.707,0.534
323,1776,12,0.824,2.601,-0.594,1.059,-0.682,0.884,-0.452,0.641,-0.717,0.526
324,1777,1,2.901,4.432,-0.708,1.099,-0.736,0.901,-0.46,0.623,-0.698,0.527
325,1777,2,0.93,5.564,-0.893,1.019,-0.749,0.898,-0.458,0.637,-0.697,0.522
326,1777,3,-1.112,1.943,-0.834,1.15,-0.726,0.888,-0.45,0.621,-0.701,0.514
327,1777,4,-3.094,2.302,-0.927,1.089,-0.717,0.881,-0.449,0.612,-0.695,0.513
328,1777,5,-0.872,2.421,-0.923,1.101,-0.671,0.899,-0.429,0.604,-0.687,0.507
329,1777,6,-1.839,2.146,-1.021,1.071,-0.64,0.944,-0.415,0.601,-0.687,0.507
330,1777,7,-2.327,1.862,-1.249,0.998,-0.662,0.928,-0.418,0.594,-0.684,0.508
331,1777,8,-1.683,1.733,-1.179,1.099,-0.691,0.89,-0.405,0.582,-0.688,0.51
332,1777,9,-1.226,2.393,-1.258,1.288,-0.722,0.916,-0.387,0.577,-0.694,0.507
333,1777,10,-2.758,3.082,-0.89,1.312,-0.628,0.851,-0.395,0.57,-0.698,0.502
334,1777,11,-0.811,2.553,-0.904,1.287,-0.56,0.795,-0.426,0.564,-0.71,0.499
335,1777,12,-0.345,2.22,-0.968,1.416,-0.527,0.77,-0.461,0.55,-0.705,0.491
336,1778,1,0.158,3.428,-0.768,1.398,-0.507,0.767,-0.461,0.536,-0.692,0.485
337,1778,2,1.778,2.967,-0.776,1.396,-0.531,0.741,-0.431,0.534,-0.675,0.488
338,1778,3,-2.06,3.541,-0.61,1.459,-0.562,0.717,-0.427,0.534,-0.661,0.488
339,1778,4,1.318,2.47,-0.526,1.487,-0.57,0.711,-0.438,0.536,-0.655,0.481
340,1778,5,-1.037,2.183,-0.659,1.222,-0.6,0.744,-0.445,0.544,-0.646,0.48
341,1778,6,-2.611,4.095,-0.783,1.238,-0.592,0.726,-0.425,0.547,-0.637,0.48
342,1778,7,0.07,1.747,-0.955,1.291,-0.53,0.682,-0.433,0.539,-0.626,0.482
343,1778,8,-1.777,2.304,-1.021,1.763,-0.555,0.684,-0.429,0.538,-0.618,0.48
344,1778,9,0.761,1.549,-0.815,1.606,-0.533,0.676,-0.451,0.537,-0.613,0.475
345,1778,10,-1.749,3.327,-0.904,1.417,-0.526,0.66,-0.465,0.538,-0.606,0.472
346,1778,11,-2.406,2.877,-0.677,1.447,-0.498,0.651,-0.476,0.541,-0.599,0.466
347,1778,12,-1.828,2.239,-0.626,1.368,-0.529,0.668,-0.502,0.534,-0.611,0.463
348,1779,1,-1.905,4.245,-0.762,1.372,-0.515,0.678,-0.473,0.543,-0.608,0.465
349,1779,2,0.984,6.102,-0.676,1.302,-0.515,0.665,-0.495,0.545,-0.605,0.463
350,1779,3,0.414,2.231,-0.734,1.336,-0.512,0.65,-0.5,0.555,-0.604,0.46
351,1779,4,0.251,1.886,-0.606,1.324,-0.493,0.639,-0.514,0.566,-0.61,0.455
352,1779,5,1.677,1.874,-0.423,1.554,-0.453,0.628,-0.575,0.57,-0.615,0.452
353,1779,6,-1.992,3.131,-0.382,1.989,-0.471,0.634,-0.591,0.559,-0.621,0.447
354,1779,7,-1.559,1.768,-0.236,1.412,-0.553,0.622,-0.603,0.552,-0.617,0.446
355,1779,8,-0.747,1.425,-0.272,0.987,-0.604,0.647,-0.59,0.542,-0.615,0.443
356,1779,9,0.062,1.33,-0.344,1.011,-0.624,0.637,-0.593,0.536,-0.611,0.441
357,1779,10,-0.215,2.676,-0.026,1.027,-0.569,0.623,-0.599,0.532,-0.599,0.435
358,1779,11,-0.205,2.313,0.085,1.087,-0.553,0.613,-0.583,0.525,-0.584,0.431
359,1779,12,-1.333,2.638,0.268,1.327,-0.52,0.593,-0.56,0.517,-0.565,0.423
360,1780,1,-0.163,5.417,0.473,1.467,-0.49,0.586,-0.572,0.514,-0.56,0.418
361,1780,2,0.56,4.27,0.434,1.615,-0.436,0.579,-0.602,0.51,-0.56,0.412
362,1780,3,-0.448,2.53,0.18,1.558,-0.409,0.584,-0.647,0.508,-0.543,0.405
363,1780,4,4.06,3.452,0.249,1.712,-0.375,0.583,-0.646,0.506,-0.555,0.4
364,1780,5,3.011,2.716,0.285,1.842,-0.386,0.589,-0.648,0.496,-0.552,0.399
365,1780,6,0.207,2.981,0.269,2.206,-0.409,0.588,-0.622,0.493,-0.542,0.397
366,1780,7,0.903,2.127,0.28,1.782,-0.467,0.558,-0.618,0.494,-0.533,0.397
367,1780,8,-1.22,2.679,0.175,1.574,-0.472,0.569,-0.613,0.496,-0.525,0.396
368,1780,9,-2.98,2.685,0.164,1.675,-0.453,0.555,-0.616,0.489,-0.524,0.393
369,1780,10,0.605,1.774,-0.292,1.338,-0.48,0.555,-0.635,0.498,-0.525,0.393
370,1780,11,0.227,2.456,-0.564,1.108,-0.452,0.567,-0.652,0.502,-0.529,0.391
371,1780,12,-1.526,2.551,-0.727,1.133,-0.385,0.582,-0.651,0.497,-0.533,0.393
372,1781,1,-0.028,4.344,-0.808,1.195,-0.405,0.579,-0.639,0.487,-0.539,0.393
373,1781,2,-0.705,5.659,-0.667,1.19,-0.376,0.577,-0.655,0.485,-0.518,0.385
374,1781,3,-0.58,2.019,-0.561,1.188,-0.426,0.573,-0.635,0.493,-0.501,0.382
375,1781,4,-1.403,1.945,-0.653,1.168,-0.42,0.597,-0.617,0.486,-0.489,0.379
376,1781,5,-0.256,1.818,-0.545,1.023,-0.44,0.593,-0.601,0.478,-0.485,0.378
377,1781,6,-1.749,1.889,-0.439,1.01,-0.425,0.592,-0.602,0.475,-0.485,0.377
378,1781,7,-0.07,2.198,-0.603,0.854,-0.391,0.613,-0.586,0.488,-0.486,0.378
379,1781,8,0.473,1.136,-0.725,0.815,-0.439,0.697,-0.582,0.5,-0.486,0.374
380,1781,9,-1.709,2.647,-0.869,0.855,-0.461,0.728,-0.56,0.506,-0.486,0.372
381,1781,10,-0.495,1.459,-0.733,0.892,-0.469,0.759,-0.552,0.507,-0.495,0.369
382,1781,11,1.522,2.824,-0.704,0.85,-0.528,0.742,-0.566,0.523,-0.489,0.365
383,1781,12,-0.257,3.31,-0.548,0.868,-0.501,0.745,-0.601,0.506,-0.485,0.362
384,1782,1,-2.0,2.743,-0.584,0.917,-0.47,0.728,-0.618,0.515,-0.489,0.361
385,1782,2,-2.167,3.716,-0.496,0.976,-0.431,0.699,-0.627,0.519,-0.476,0.362
386,1782,3,-2.313,3.173,-0.318,1.102,-0.46,0.704,-0.619,0.507,-0.465,0.359
387,1782,4,0.23,1.894,-0.338,1.446,-0.481,0.737,-0.601,0.492,-0.467,0.357
388,1782,5,0.103,1.432,-0.59,1.528,-0.496,0.722,-0.593,0.49,-0.457,0.356
389,1782,6,0.114,1.151,-0.71,1.62,-0.481,0.771,-0.571,0.489,-0.447,0.356
390,1782,7,-0.494,1.625,-0.821,1.519,-0.481,0.728,-0.558,0.495,-0.445,0.356
391,1782,8,1.528,1.884,-0.517,1.507,-0.514,0.708,-0.547,0.504,-0.451,0.352
392,1782,9,0.427,1.713,-0.401,1.576,-0.573,0.721,-0.551,0.501,-0.442,0.352
393,1782,10,-0.736,2.248,-0.444,1.568,-0.665,0.669,-0.538,0.514,-0.449,0.353
394,1782,11,-1.507,4.06,-0.398,1.608,-0.735,0.629,-0.538,0.497,-0.462,0.352
395,1782,12,-1.691,3.405,-0.292,1.667,-0.718,0.608,-0.543,0.491,-0.473,0.347
396,1783,1,-3.338,3.666,-0.346,1.557,-0.729,0.606,-0.563,0.479,-0.464,0.347
397,1783,2,1.487,3.207,-0.475,1.459,-0.696,0.608,-0.575,0.492,-0.449,0.343
398,1783,3,-0.923,2.116,-0.697,1.343,-0.67,0.588,-0.561,0.479,-0.443,0.34
399,1783,4,-0.293,1.465,-0.753,1.156,-0.7,0.631,-0.572,0.466,-0.445,0.337
400,1783,5,0.664,1.924,-0.927,1.026,-0.703,0.631,-0.569,0.459,-0.452,0.336
401,1783,6,1.382,1.953,-0.864,0.981,-0.71,0.622,-0.543,0.465,-0.449,0.338
402,1783,7,-1.141,1.499,-0.575,1.104,-0.747,0.653,-0.526,0.48,-0.447,0.34
403,1783,8,-0.021,1.126,-0.854,1.494,-0.756,0.718,-0.507,0.481,-0.448,0.343
404,1783,9,-2.236,1.239,-0.856,1.647,-0.736,0.767,-0.514,0.473,-0.451,0.346
405,1783,10,-1.409,3.218,-0.848,1.886,-0.709,0.782,-0.496,0.469,-0.456,0.349
406,1783,11,-3.591,2.474,-1.06,1.724,-0.704,0.757,-0.472,0.459,-0.449,0.35
407,1783,12,-0.942,2.88,-1.206,1.573,-0.674,0.759,-0.486,0.418,-0.464,0.348
408,1784,1,0.137,3.096,-1.087,1.41,-0.656,0.802,-0.466,0.432,-0.445,0.344
409,1784,2,-1.86,2.938,-0.952,1.174,-0.649,0.844,-0.481,0.446,-0.449,0.342
410,1784,3,-0.947,3.175,-0.907,1.247,-0.609,0.864,-0.492,0.42,-0.443,0.343
411,1784,4,-0.206,3.808,-0.909,1.188,-0.611,0.865,-0.502,0.411,-0.447,0.346
412,1784,5,-1.877,1.674,-0.702,1.026,-0.678,0.884,-0.517,0.427,-0.465,0.346
413,1784,6,-0.364,1.612,-0.661,0.971,-0.731,0.834,-0.503,0.438,-0.476,0.346
414,1784,7,0.279,2.486,-0.686,0.954,-0.683,0.871,-0.484,0.454,-0.489,0.35
415,1784,8,1.608,3.509,-0.647,0.719,-0.65,0.869,-0.478,0.457,-0.491,0.353
416,1784,9,-1.702,1.635,-0.903,0.699,-0.613,0.83,-0.479,0.465,-0.483,0.351
417,1784,10,-1.435,2.572,-1.005,0.718,-0.633,0.804,-0.485,0.465,-0.48,0.347
418,1784,11,-1.108,2.264,-0.949,0.762,-0.633,0.787,-0.481,0.452,-0.469,0.343
419,1784,12,-0.446,2.076,-0.816,0.734,-0.622,0.789,-0.468,0.468,-0.457,0.342
420,1785,1,-0.162,3.085,-0.819,0.678,-0.627,0.788,-0.462,0.437,-0.459,0.338
421,1785,2,-1.393,3.263,-0.888,0.745,-0.657,0.784,-0.465,0.438,-0.462,0.334
422,1785,3,-4.019,2.306,-0.868,0.713,-0.694,0.748,-0.465,0.448,-0.464,0.333
423,1785,4,-1.429,1.508,-0.847,0.793,-0.702,0.715,-0.512,0.418,-0.453,0.331
424,1785,5,-1.21,2.564,-0.749,0.855,-0.691,0.634,-0.546,0.397,-0.446,0.33
425,1785,6,1.239,1.316,-0.877,0.796,-0.677,0.591,-0.547,0.388,-0.441,0.326
426,1785,7,0.243,1.458,-1.048,0.765,-0.659,0.586,-0.563,0.388,-0.439,0.327
427,1785,8,0.774,1.422,-1.037,0.776,-0.677,0.605,-0.557,0.385,-0.439,0.332
428,1785,9,-1.454,1.645,-0.649,0.832,-0.669,0.584,-0.539,0.38,-0.44,0.33
429,1785,10,-1.19,4.568,-0.515,0.768,-0.665,0.559,-0.548,0.375,-0.449,0.327
430,1785,11,0.069,1.781,-0.409,0.779,-0.686,0.537,-0.556,0.382,-0.459,0.324
431,1785,12,-1.977,2.197,-0.508,0.769,-0.702,0.528,-0.542,0.394,-0.45,0.322
432,1786,1,-2.215,3.063,-0.447,0.854,-0.648,0.548,-0.534,0.409,-0.428,0.319
433,1786,2,-1.264,2.672,-0.434,0.953,-0.637,0.55,-0.526,0.433,-0.429,0.316
434,1786,3,0.631,3.529,-0.256,1.073,-0.602,0.54,-0.519,0.444,-0.431,0.313
435,1786,4,0.183,1.365,-0.208,0.866,-0.573,0.493,-0.506,0.459,-0.426,0.311
436,1786,5,0.065,1.511,-0.421,1.098,-0.505,0.472,-0.51,0.453,-0.418,0.31
437,1786,6,0.052,1.184,-0.542,0.969,-0.548,0.38,-0.498,0.474,-0.415,0.307
438,1786,7,0.976,3.363,-0.287,1.25,-0.54,0.39,-0.505,0.482,-0.412,0.308
439,1786,8,0.926,3.102,-0.198,1.393,-0.523,0.349,-0.51,0.49,-0.411,0.306
440,1786,9,0.684,1.666,-0.254,0.991,-0.523,0.333,-0.502,0.494,-0.403,0.308
441,1786,10,-0.611,2.318,-0.349,0.931,-0.536,0.341,-0.508,0.49,-0.396,0.309
442,1786,11,-2.495,4.459,-0.347,0.971,-0.505,0.33,-0.519,0.482,-0.396,0.308
443,1786,12,-3.419,3.413,-0.291,1.036,-0.505,0.327,-0.517,0.481,-0.409,0.304
444,1787,1,0.835,3.875,-0.437,0.892,-0.497,0.343,-0.518,0.481,-0.411,0.296
445,1787,2,-0.191,3.396,-0.538,0.773,-0.526,0.368,-0.495,0.476,-0.403,0.294
446,1787,3,-0.046,3.571,-0.744,0.694,-0.497,0.372,-0.48,0.482,-0.402,0.294
447,1787,4,-0.957,1.879,-0.791,0.797,-0.489,0.355,-0.486,0.482,-0.394,0.297
448,1787,5,0.1,1.385,-0.653,0.659,-0.467,0.356,-0.484,0.48,-0.395,0.299
449,1787,6,0.718,0.924,-0.441,0.635,-0.454,0.35,-0.479,0.482,-0.385,0.3
450,1787,7,-0.772,1.582,-0.698,0.746,-0.443,0.332,-0.473,0.478,-0.379,0.303
451,1787,8,-0.285,1.476,-0.65,0.78,-0.417,0.34,-0.496,0.469,-0.372,0.306
452,1787,9,-1.792,1.698,-0.684,0.718,-0.358,0.337,-0.497,0.462,-0.366,0.304
453,1787,10,-1.175,3.443,-0.605,0.746,-0.36,0.33,-0.502,0.431,-0.356,0.303
454,1787,11,-0.841,3.393,-0.667,0.741,-0.356,0.324,-0.498,0.422,-0.359,0.302
455,1787,12,-0.87,2.373,-0.687,0.727,-0.377,0.325,-0.486,0.404,-0.357,0.298
456,1788,1,-2.251,3.302,-0.449,0.693,-0.397,0.326,-0.467,0.421,-0.355,0.299
457,1788,2,0.378,3.381,-0.374,0.702,-0.419,0.325,-0.467,0.413,-0.362,0.299
458,1788,3,-0.45,2.419,-0.237,0.694,-0.407,0.327,-0.459,0.406,-0.348,0.298
459,1788,4,-0.009,2.403,-0.109,0.799,-0.395,0.305,-0.452,0.399,-0.356,0.299
460,1788,5,-0.649,1.522,0.002,0.707,-0.41,0.307,-0.46,0.392,-0.353,0.294
461,1788,6,0.477,1.043,-0.218,1.001,-0.373,0.326,-0.473,0.385,-0.343,0.299
462,1788,7,2.087,2.608,0.018,0.841,-0.321,0.32,-0.462,0.382,-0.342,0.299
463,1788,8,0.616,1.233,-0.081,0.913,-0.297,0.316,-0.466,0.384,-0.33,0.301
464,1788,9,-0.144,1.376,-0.122,1.194,-0.303,0.308,-0.452,0.392,-0.336,0.301
465,1788,10,0.363,1.429,-0.204,1.119,-0.302,0.314,-0.447,0.381,-0.332,0.305
466,1788,11,0.483,1.658,-0.153,0.827,-0.316,0.318,-0.422,0.367,-0.322,0.296
467,1788,12,-3.508,2.17,-0.223,0.789,-0.323,0.337,-0.426,0.358,-0.32,0.293
468,1789,1,0.588,2.969,-0.336,0.73,-0.354,0.325,-0.418,0.35,-0.313,0.297
469,1789,2,-0.819,2.133,-0.394,0.694,-0.371,0.317,-0.402,0.309,-0.326,0.305
470,1789,3,-0.937,1.946,-0.381,0.614,-0.395,0.318,-0.386,0.301,-0.336,0.307
471,1789,4,-0.995,1.411,-0.492,0.588,-0.405,0.311,-0.38,0.285,-0.337,0.303
472,1789,5,-0.039,3.875,-0.513,0.613,-0.36,0.315,-0.354,0.289,-0.344,0.301
473,1789,6,-0.353,1.36,-0.193,0.686,-0.304,0.314,-0.361,0.295,-0.336,0.307
474,1789,7,0.727,2.911,-0.199,0.697,-0.352,0.316,-0.376,0.308,-0.33,0.309
475,1789,8,-0.082,0.967,-0.116,0.771,-0.339,0.331,-0.391,0.327,-0.328,0.311
476,1789,9,0.015,1.764,-0.078,1.025,-0.348,0.334,-0.373,0.324,-0.329,0.31
477,1789,10,-0.973,1.614,-0.127,0.972,-0.34,0.338,-0.362,0.313,-0.327,0.314
478,1789,11,0.23,2.412,-0.204,0.684,-0.336,0.335,-0.355,0.321,-0.325,0.316
479,1789,12,0.336,1.822,-0.174,0.606,-0.335,0.336,-0.354,0.323,-0.327,0.328
480,1790,1,0.508,2.945,-0.319,0.593,-0.318,0.329,-0.347,0.312,-0.328,0.315
481,1790,2,0.181,3.52,-0.357,0.586,-0.335,0.325,-0.322,0.298,-0.333,0.311
482,1790,3,-0.482,1.779,-0.418,0.613,-0.3,0.331,-0.28,0.288,-0.336,0.311
483,1790,4,-1.579,1.219,-0.378,0.572,-0.302,0.317,-0.259,0.281,-0.35,0.296
484,1790,5,-0.97,2.59,-0.464,0.515,-0.306,0.345,-0.244,0.288,-0.366,0.288
485,1790,6,0.011,1.139,-0.474,0.572,-0.295,0.346,-0.26,0.287,-0.368,0.282
486,1790,7,-1.009,1.336,-0.438,0.647,-0.276,0.377,-0.26,0.284,-0.374,0.279
487,1790,8,-0.545,0.849,-0.438,0.518,-0.257,0.356,-0.265,0.285,-0.37,0.275
488,1790,9,-0.712,1.006,-0.375,0.541,-0.248,0.361,-0.265,0.282,-0.362,0.271
489,1790,10,-0.488,1.037,-0.225,0.596,-0.24,0.362,-0.263,0.269,-0.364,0.27
490,1790,11,-0.811,1.729,-0.21,0.685,-0.233,0.359,-0.267,0.273,-0.366,0.268
491,1790,12,0.219,2.903,-0.238,0.803,-0.244,0.355,-0.248,0.278,-0.359,0.271
492,1791,1,0.942,2.992,-0.23,0.809,-0.277,0.346,-0.218,0.276,-0.354,0.272
493,1791,2,0.179,2.375,-0.193,0.863,-0.296,0.343,-0.204,0.278,-0.349,0.274
494,1791,3,0.268,1.918,-0.196,0.843,-0.301,0.356,-0.226,0.272,-0.34,0.273
495,1791,4,0.227,1.472,-0.254,0.845,-0.321,0.373,-0.234,0.274,-0.337,0.274
496,1791,5,-0.795,0.927,-0.172,0.869,-0.339,0.368,-0.236,0.273,-0.335,0.27
497,1791,6,-0.315,2.005,-0.192,0.757,-0.305,0.452,-0.228,0.271,-0.329,0.27
498,1791,7,-0.924,1.438,-0.443,0.79,-0.296,0.425,-0.238,0.272,-0.329,0.269
499,1791,8,-0.101,1.285,-0.409,0.922,-0.281,0.405,-0.239,0.271,-0.336,0.272
500,1791,9,-0.74,0.983,-0.48,0.919,-0.249,0.461,-0.245,0.271,-0.329,0.272
501,1791,10,-1.186,1.115,-0.539,0.89,-0.223,0.459,-0.241,0.268,-0.322,0.267
502,1791,11,0.176,2.004,-0.444,0.945,-0.203,0.413,-0.226,0.275,-0.33,0.264
503,1791,12,-0.027,1.79,-0.353,0.864,-0.217,0.407,-0.217,0.269,-0.324,0.261
504,1792,1,-2.064,2.548,-0.257,0.835,-0.254,0.392,-0.204,0.275,-0.308,0.26
505,1792,2,0.589,2.885,-0.355,0.778,-0.257,0.395,-0.178,0.289,-0.293,0.252
506,1792,3,-0.591,1.9,-0.271,0.775,-0.25,0.386,-0.185,0.286,-0.278,0.249
507,1792,4,-0.483,1.465,-0.278,0.805,-0.235,0.381,-0.188,0.286,-0.277,0.245
508,1792,5,0.348,1.228,-0.384,0.846,-0.242,0.398,-0.197,0.29,-0.282,0.244
509,1792,6,0.781,1.096,-0.4,0.8,-0.254,0.414,-0.199,0.293,-0.283,0.245
510,1792,7,0.224,1.424,-0.32,0.922,-0.251,0.417,-0.2,0.295,-0.281,0.245
511,1792,8,-1.282,1.491,-0.239,0.818,-0.227,0.375,-0.197,0.301,-0.289,0.246
512,1792,9,0.273,1.281,-0.184,0.733,-0.203,0.36,-0.181,0.301,-0.29,0.245
513,1792,10,-1.267,1.344,-0.103,0.718,-0.158,0.359,-0.174,0.31,-0.287,0.242
514,1792,11,-1.101,2.533,-0.153,0.685,-0.132,0.381,-0.179,0.307,-0.285,0.24
515,1792,12,-0.212,1.894,-0.232,0.693,-0.144,0.374,-0.172,0.309,-0.28,0.237
516,1793,1,-1.103,2.882,-0.243,0.695,-0.122,0.367,-0.147,0.306,-0.271,0.238
517,1793,2,1.559,2.449,-0.177,0.676,-0.111,0.374,-0.149,0.315,-0.281,0.235
518,1793,3,0.064,1.889,-0.241,0.674,-0.123,0.367,-0.135,0.312,-0.278,0.233
519,1793,4,0.488,1.378,-0.204,0.696,-0.13,0.367,-0.139,0.308,-0.273,0.232
520,1793,5,-0.25,1.222,-0.164,0.71,-0.124,0.375,-0.136,0.311,-0.275,0.232
521,1793,6,-0.167,1.286,-0.267,0.751,-0.123,0.387,-0.143,0.318,-0.28,0.23
522,1793,7,0.099,1.843,-0.078,0.82,-0.116,0.389,-0.158,0.326,-0.274,0.23
523,1793,8,-0.498,1.441,-0.204,0.975,-0.11,0.398,-0.153,0.336,-0.271,0.233
524,1793,9,-0.488,2.337,-0.129,1.007,-0.15,0.392,-0.158,0.329,-0.26,0.232
525,1793,10,-0.826,1.711,-0.122,1.014,-0.166,0.403,-0.167,0.326,-0.251,0.23
526,1793,11,-0.618,3.11,-0.003,0.996,-0.155,0.407,-0.171,0.319,-0.237,0.23
527,1793,12,-1.451,2.254,-0.089,0.992,-0.134,0.411,-0.154,0.296,-0.236,0.229
528,1794,1,1.16,3.16,-0.22,0.945,-0.122,0.423,-0.16,0.295,-0.238,0.232
529,1794,2,0.055,3.515,-0.203,0.885,-0.107,0.421,-0.171,0.29,-0.235,0.234
530,1794,3,0.964,1.877,-0.123,0.937,-0.096,0.405,-0.18,0.288,-0.235,0.232
531,1794,4,0.565,1.499,-0.062,0.955,-0.077,0.398,-0.171,0.283,-0.229,0.237
532,1794,5,1.185,1.235,-0.028,0.885,-0.091,0.402,-0.172,0.284,-0.219,0.239
533,1794,6,-1.21,1.528,0.064,0.969,-0.13,0.404,-0.169,0.289,-0.217,0.239
534,1794,7,-1.473,1.955,0.024,0.863,-0.057,0.386,-0.175,0.297,-0.213,0.236
535,1794,8,-0.29,1.546,0.156,0.721,-0.018,0.413,-0.177,0.3,-0.219,0.236
536,1794,9,0.471,1.886,0.152,0.759,-0.022,0.431,-0.179,0.31,-0.21,0.24
537,1794,10,-0.096,1.202,0.198,0.805,-0.036,0.454,-0.17,0.312,-0.205,0.244
538,1794,11,-0.208,2.15,0.152,0.823,-0.057,0.477,-0.168,0.31,-0.197,0.243
539,1794,12,-0.34,2.01,0.19,0.818,-0.063,0.499,-0.186,0.314,-0.2,0.24
540,1795,1,0.681,2.408,0.34,0.797,-0.081,0.511,-0.194,0.312,-0.197,0.238
541,1795,2,1.632,3.506,0.374,0.783,-0.059,0.519,-0.202,0.32,-0.192,0.237
